日期,时间,高,低,价格,开,成交量,成交额,成交笔数
2020/6/18,2020/06/18 15:00,4.54,4.51,4.53,4.53,167307752,760843492,31529
2020/6/19,2020/06/19 10:30,4.59,4.49,4.52,4.53,325063465,1479739227,49364
2020/6/19,2020/06/19 11:30,4.52,4.48,4.51,4.52,150437008,679924053,27911
2020/6/19,2020/06/19 14:00,4.56,4.50,4.55,4.51,207220821,943227419,26779
2020/6/19,2020/06/19 15:00,4.57,4.51,4.57,4.55,375805653,1714502861,40770
2020/6/22,2020/06/22 10:30,4.66,4.58,4.60,4.62,484281061,2251419459,74821
2020/6/22,2020/06/22 11:30,4.63,4.56,4.63,4.61,171994837,794032398,28376
2020/6/22,2020/06/22 14:00,4.63,4.59,4.60,4.62,146375075,678110527,26420
2020/6/22,2020/06/22 15:00,4.60,4.54,4.58,4.59,187945381,862302613,39751
2020/6/23,2020/06/23 10:30,4.76,4.62,4.64,4.67,655639597,3085363123,97026
2020/6/23,2020/06/23 11:30,4.65,4.58,4.60,4.63,150663502,697663703,26670
2020/6/23,2020/06/23 14:00,4.62,4.55,4.60,4.59,172878817,795234656,32645
2020/6/23,2020/06/23 15:00,4.60,4.56,4.58,4.59,163997762,754648601,29583
2020/6/24,2020/06/24 10:30,4.62,4.51,4.53,4.61,327756295,1500697860,57099
2020/6/24,2020/06/24 11:30,4.54,4.49,4.50,4.53,156189364,708431560,31086
2020/6/24,2020/06/24 14:00,4.50,4.44,4.48,4.49,184411018,828188263,43925
2020/6/24,2020/06/24 15:00,4.51,4.46,4.51,4.47,147590480,664037507,32209
2020/6/29,2020/06/29 10:30,4.66,4.48,4.62,4.51,442626488,2040329319,82455
2020/6/29,2020/06/29 11:30,4.67,4.61,4.64,4.62,244395356,1139666333,49181
2020/6/29,2020/06/29 14:00,4.65,4.60,4.62,4.63,127728458,593055422,24126
2020/6/29,2020/06/29 15:00,4.62,4.56,4.61,4.62,176110731,812236204,34355
2020/6/30,2020/06/30 10:30,4.66,4.59,4.64,4.62,260491637,1209787297,44257
2020/6/30,2020/06/30 11:30,4.67,4.61,4.66,4.64,173485249,808684393,31438
2020/6/30,2020/06/30 14:00,4.67,4.62,4.62,4.67,188100018,878018246,30004
2020/6/30,2020/06/30 15:00,4.65,4.60,4.65,4.62,195499924,908073919,31610
2020/7/01,2020/07/01 10:30,4.63,4.58,4.62,4.63,262205461,1212390401,44263
2020/7/01,2020/07/01 11:30,4.62,4.59,4.61,4.61,120375922,556836825,21618
2020/7/01,2020/07/01 14:00,4.61,4.53,4.54,4.61,225555858,1036201042,51282
2020/7/01,2020/07/01 15:00,4.63,4.54,4.63,4.54,173547888,798924185,33833
2020/7/02,2020/07/02 10:30,4.70,4.58,4.68,4.63,446764865,2084792671,67134
2020/7/02,2020/07/02 11:30,4.70,4.64,4.66,4.68,201722471,946162459,30738
2020/7/02,2020/07/02 14:00,4.68,4.65,4.67,4.66,169776627,795618709,30599
2020/7/02,2020/07/02 15:00,4.85,4.67,4.85,4.67,685291963,3287578997,150082
2020/7/03,2020/07/03 10:30,4.82,4.71,4.72,4.82,536661679,2559988469,104855
2020/7/03,2020/07/03 11:30,4.77,4.72,4.74,4.73,140752584,671339883,24919
2020/7/03,2020/07/03 14:00,4.76,4.73,4.75,4.75,173369026,825762484,30986
2020/7/03,2020/07/03 15:00,4.78,4.73,4.78,4.75,234190939,1119240894,43002
2020/7/06,2020/07/06 10:30,4.94,4.75,4.92,4.79,647100589,3142064779,112650
2020/7/06,2020/07/06 11:30,5.03,4.92,4.99,4.93,354139252,1766418190,83003
2020/7/06,2020/07/06 14:00,5.03,4.93,4.98,5.00,325712485,1621572562,67671
2020/7/06,2020/07/06 15:00,5.02,4.97,5.01,4.98,326034757,1629170014,66923
2020/7/07,2020/07/07 10:30,5.40,5.13,5.30,5.13,1172319720,6177729592,216296
2020/7/07,2020/07/07 11:30,5.34,5.26,5.33,5.29,225924795,1197855870,51326
2020/7/07,2020/07/07 14:00,5.40,5.33,5.35,5.34,274865970,1474689075,69176
2020/7/07,2020/07/07 15:00,5.35,5.19,5.19,5.35,422251498,2223526284,106768
2020/7/08,2020/07/08 10:30,5.38,5.07,5.19,5.32,708728130,3700091388,147302
2020/7/08,2020/07/08 11:30,5.27,5.18,5.21,5.18,173060750,904121836,39357
2020/7/08,2020/07/08 14:00,5.26,5.15,5.24,5.22,217791322,1133921276,52265
2020/7/08,2020/07/08 15:00,5.30,5.23,5.28,5.24,329427156,1738039058,71134
2020/7/09,2020/07/09 10:30,5.31,5.20,5.23,5.21,513607342,2691436907,112249
2020/7/09,2020/07/09 11:30,5.28,5.18,5.28,5.22,245957834,1283377427,58403
2020/7/09,2020/07/09 14:00,5.47,5.25,5.30,5.28,577455003,3092410983,112382
2020/7/09,2020/07/09 15:00,5.32,5.25,5.32,5.30,275313346,1455480946,63780
2020/7/10,2020/07/10 10:30,5.25,5.13,5.14,5.22,608060057,3160157349,139298
2020/7/10,2020/07/10 11:30,5.17,5.08,5.14,5.14,351950299,1802983523,89622
2020/7/10,2020/07/10 14:00,5.15,5.10,5.14,5.14,224524221,1149598462,56871
2020/7/10,2020/07/10 15:00,5.15,5.04,5.08,5.14,368239336,1874249970,103421
2020/7/13,2020/07/13 10:30,5.16,5.02,5.14,5.04,480097237,2445561304,102774
2020/7/13,2020/07/13 11:30,5.23,5.14,5.21,5.14,298089009,1546524014,55397
2020/7/13,2020/07/13 14:00,5.27,5.20,5.24,5.20,302477201,1583905409,64841
2020/7/13,2020/07/13 15:00,5.27,5.21,5.26,5.23,309589433,1624079796,68299
2020/7/14,2020/07/14 10:30,5.38,5.12,5.13,5.29,599093753,3144486187,136365
2020/7/14,2020/07/14 11:30,5.18,5.10,5.13,5.13,182990968,940663042,48933
2020/7/14,2020/07/14 14:00,5.14,5.06,5.08,5.13,291345321,1485657865,75512
2020/7/14,2020/07/14 15:00,5.19,5.07,5.17,5.08,235174793,1208634027,49457
2020/7/15,2020/07/15 10:30,5.20,5.05,5.06,5.18,351850348,1792045653,82730
2020/7/15,2020/07/15 11:30,5.06,4.91,4.97,5.06,368144199,1836994106,96174
2020/7/15,2020/07/15 14:00,5.08,4.96,5.05,4.97,160750056,809088296,40025
2020/7/15,2020/07/15 15:00,5.06,4.94,4.94,5.05,215085741,1072155252,63674
2020/7/16,2020/07/16 10:30,5.04,4.86,4.90,4.96,389107244,1929519162,85287
2020/7/16,2020/07/16 11:30,4.93,4.86,4.89,4.90,190111115,930635730,39872
2020/7/16,2020/07/16 14:00,4.92,4.78,4.82,4.88,322644323,1566512066,66369
2020/7/16,2020/07/16 15:00,4.85,4.64,4.69,4.82,411536427,1944609916,104390
2020/7/17,2020/07/17 10:30,4.74,4.62,4.71,4.70,370863458,1736984133,83531
2020/7/17,2020/07/17 11:30,4.75,4.63,4.63,4.71,156698001,735093837,44090
2020/7/17,2020/07/17 14:00,4.64,4.53,4.60,4.63,289721467,1328216581,65565
2020/7/17,2020/07/17 15:00,4.65,4.57,4.63,4.61,170620669,787923253,40204
2020/7/20,2020/07/20 10:30,4.72,4.65,4.70,4.69,330903233,1549956169,59637
2020/7/20,2020/07/20 11:30,4.79,4.69,4.77,4.69,200546338,952273572,41959
2020/7/20,2020/07/20 14:00,4.81,4.74,4.76,4.77,190092773,907687039,40004
2020/7/20,2020/07/20 15:00,4.82,4.74,4.82,4.76,168440322,807342064,42547
2020/7/21,2020/07/21 10:30,5.03,4.80,4.97,4.85,728700324,3581597137,116112
2020/7/21,2020/07/21 11:30,4.97,4.90,4.92,4.96,155574706,768071400,37673
2020/7/21,2020/07/21 14:00,4.96,4.90,4.94,4.93,99215681,489647166,26758
2020/7/21,2020/07/21 15:00,4.95,4.91,4.94,4.95,122895341,605717487,31089
2020/7/22,2020/07/22 10:30,4.97,4.88,4.93,4.92,283133889,1395887198,55957
2020/7/22,2020/07/22 11:30,5.04,4.92,5.01,4.92,298642281,1489899983,56616
2020/7/22,2020/07/22 14:00,5.03,4.94,4.95,5.00,147992660,737619501,33032
2020/7/22,2020/07/22 15:00,4.97,4.91,4.94,4.95,164166729,810456923,39886
2020/7/23,2020/07/23 10:30,4.91,4.70,4.75,4.90,521180988,2504947829,121365
2020/7/23,2020/07/23 11:30,4.76,4.65,4.71,4.74,296699896,1392621097,76951
2020/7/23,2020/07/23 14:00,4.76,4.69,4.76,4.71,153907759,727198560,38410
2020/7/23,2020/07/23 15:00,4.79,4.73,4.78,4.76,179249216,853742024,41211
2020/7/24,2020/07/24 10:30,4.77,4.68,4.70,4.73,214936602,1013214773,49046
2020/7/24,2020/07/24 11:30,4.70,4.60,4.62,4.69,178527615,831074080,53995
2020/7/24,2020/07/24 14:00,4.61,4.53,4.54,4.61,286367179,1308583961,81576
2020/7/24,2020/07/24 15:00,4.57,4.50,4.52,4.53,252973250,1145247502,74404
2020/7/27,2020/07/27 10:30,4.57,4.43,4.47,4.52,234777649,1054993842,55879
2020/7/27,2020/07/27 11:30,4.50,4.46,4.47,4.47,94023039,420871106,18496
2020/7/27,2020/07/27 14:00,4.48,4.42,4.47,4.46,125952713,560896610,32279
2020/7/27,2020/07/27 15:00,4.48,4.44,4.47,4.48,103630943,461957633,25423
2020/7/28,2020/07/28 10:30,4.65,4.51,4.61,4.51,324561733,1492775844,68423
2020/7/28,2020/07/28 11:30,4.62,4.59,4.60,4.61,80770036,371685548,17947
2020/7/28,2020/07/28 14:00,4.61,4.51,4.53,4.60,118790838,541122778,27464
2020/7/28,2020/07/28 15:00,4.59,4.53,4.59,4.53,97542253,445603639,23760
2020/7/29,2020/07/29 11:30,4.66,4.51,4.61,4.56,359574235,1653471563,73648
2020/7/29,2020/07/29 14:00,4.65,4.60,4.63,4.62,107189919,496347103,22114
2020/7/29,2020/07/29 15:00,4.68,4.63,4.68,4.64,193059016,900190099,46846
2020/7/30,2020/07/30 10:30,4.73,4.61,4.62,4.70,273944390,1280227681,52639
2020/7/30,2020/07/30 11:30,4.64,4.60,4.62,4.62,88233475,407577980,19989
2020/7/30,2020/07/30 14:00,4.64,4.59,4.62,4.62,82288673,379499618,20847
2020/7/30,2020/07/30 15:00,4.62,4.58,4.59,4.61,144423987,663162601,35124
2020/7/31,2020/07/31 10:30,4.74,4.58,4.68,4.60,351085762,1648455823,74867
2020/7/31,2020/07/31 11:30,4.70,4.62,4.66,4.68,167984659,782352366,32832
2020/7/31,2020/07/31 14:00,4.67,4.63,4.65,4.66,56107786,260967602,14692
2020/7/31,2020/07/31 15:00,4.67,4.63,4.67,4.65,102869334,479494715,25511
2020/8/03,2020/08/03 10:30,4.78,4.70,4.74,4.72,288565256,1369565402,60591
2020/8/03,2020/08/03 11:30,4.79,4.72,4.77,4.74,207556679,988178933,38397
2020/8/03,2020/08/03 14:00,4.82,4.76,4.79,4.77,189087449,906610754,46086
2020/8/03,2020/08/03 15:00,4.81,4.76,4.80,4.79,155977839,745972757,34624
2020/8/04,2020/08/04 10:30,4.83,4.70,4.71,4.82,329445450,1562821438,66931
2020/8/04,2020/08/04 11:30,4.77,4.71,4.72,4.72,122847500,582240700,21701
2020/8/04,2020/08/04 14:00,4.76,4.72,4.75,4.73,112825172,534421142,19403
2020/8/04,2020/08/04 15:00,4.78,4.72,4.75,4.76,133865144,635188580,26714
2020/8/05,2020/08/05 10:30,4.81,4.65,4.71,4.79,339315945,1594862608,68174
2020/8/05,2020/08/05 11:30,4.75,4.67,4.75,4.71,166655761,782889298,25839
2020/8/05,2020/08/05 14:00,4.76,4.69,4.69,4.74,135970950,641690029,24974
2020/8/05,2020/08/05 15:00,4.77,4.69,4.77,4.70,229413147,1086846676,37834
2020/8/06,2020/08/06 10:30,4.88,4.75,4.76,4.85,477854638,2295497323,74646
2020/8/06,2020/08/06 11:30,4.82,4.75,4.81,4.76,232872621,1115219304,41051
2020/8/06,2020/08/06 14:00,4.89,4.77,4.87,4.80,443755718,2151719011,83658
2020/8/06,2020/08/06 15:00,4.94,4.86,4.93,4.88,403968136,1981555932,99525
2020/8/07,2020/08/07 10:30,4.89,4.76,4.76,4.88,458032251,2211877533,84721
2020/8/07,2020/08/07 11:30,4.82,4.75,4.77,4.76,117981305,564077652,28823
2020/8/07,2020/08/07 14:00,4.81,4.71,4.79,4.77,177101763,842275707,41160
2020/8/07,2020/08/07 15:00,4.83,4.78,4.79,4.80,138674170,665937134,29944
2020/8/10,2020/08/10 10:30,4.82,4.69,4.80,4.73,260297085,1235863235,47359
2020/8/10,2020/08/10 11:30,4.82,4.78,4.80,4.80,139893010,671661500,21203
2020/8/10,2020/08/10 14:00,4.87,4.79,4.86,4.79,202795170,982220799,35926
2020/8/10,2020/08/10 15:00,4.86,4.79,4.80,4.86,109705532,528918301,25750
2020/8/11,2020/08/11 10:30,4.89,4.76,4.83,4.78,339355307,1645113839,50681
2020/8/11,2020/08/11 11:30,4.84,4.80,4.81,4.83,67814710,326877417,15888
2020/8/11,2020/08/11 14:00,4.82,4.78,4.79,4.81,75747789,363704731,18486
2020/8/11,2020/08/11 15:00,4.80,4.66,4.69,4.79,270465927,1276978358,71050
2020/8/12,2020/08/12 10:30,4.71,4.62,4.62,4.65,257421803,1197883312,49402
2020/8/12,2020/08/12 11:30,4.65,4.60,4.60,4.63,127724024,590074948,29780
2020/8/12,2020/08/12 14:00,4.62,4.57,4.60,4.61,124544440,571817749,35189
2020/8/12,2020/08/12 15:00,4.69,4.60,4.69,4.61,147639947,688457247,27833
2020/8/13,2020/08/13 10:30,4.80,4.68,4.78,4.71,270914817,1281882126,47818
2020/8/13,2020/08/13 11:30,4.82,4.77,4.80,4.78,240685742,1155631039,45151
2020/8/13,2020/08/13 14:00,4.91,4.80,4.87,4.80,467335126,2277839422,90430
2020/8/13,2020/08/13 15:00,4.88,4.83,4.85,4.88,166581089,808302037,44149
2020/8/14,2020/08/14 10:30,5.02,4.82,4.92,4.84,605778269,2991391334,111497
2020/8/14,2020/08/14 11:30,4.94,4.85,4.93,4.92,168552762,825106062,37045
2020/8/14,2020/08/14 14:00,4.97,4.93,4.95,4.93,170733247,846011206,42922
2020/8/14,2020/08/14 15:00,4.96,4.90,4.94,4.94,206394158,1017488980,45305
2020/8/17,2020/08/17 10:30,5.24,5.10,5.17,5.11,884388683,4574685406,178285
2020/8/17,2020/08/17 11:30,5.36,5.17,5.30,5.18,716916881,3790007811,157017
2020/8/17,2020/08/17 14:00,5.33,5.22,5.22,5.30,201666089,1061473538,66773
2020/8/17,2020/08/17 15:00,5.23,5.18,5.23,5.22,222378157,1158371817,67830
2020/8/18,2020/08/18 10:30,5.30,5.13,5.14,5.28,592674485,3093494242,108536
2020/8/18,2020/08/18 11:30,5.19,5.12,5.18,5.14,209857295,1081990428,42932
2020/8/18,2020/08/18 14:00,5.26,5.18,5.23,5.18,273644238,1430509796,45401
2020/8/18,2020/08/18 15:00,5.25,5.21,5.24,5.23,192328309,1006166401,42723
2020/8/19,2020/08/19 10:30,5.32,5.21,5.23,5.22,441312257,2326703697,77851
2020/8/19,2020/08/19 11:30,5.27,5.18,5.19,5.23,182309321,951989019,39989
2020/8/19,2020/08/19 14:00,5.24,5.15,5.16,5.19,217647187,1129577953,44856
2020/8/19,2020/08/19 15:00,5.17,5.11,5.13,5.16,225722039,1160147341,59692
2020/8/20,2020/08/20 10:30,5.21,5.03,5.18,5.08,363246364,1864639404,59565
2020/8/20,2020/08/20 11:30,5.22,5.11,5.17,5.18,177175827,915843767,30705
2020/8/20,2020/08/20 14:00,5.20,5.14,5.17,5.17,136413690,704787457,22864
2020/8/20,2020/08/20 15:00,5.23,5.15,5.18,5.16,255478860,1324336740,46410
2020/8/21,2020/08/21 10:30,5.43,5.21,5.27,5.33,559886873,2958684347,86968
2020/8/21,2020/08/21 11:30,5.29,5.23,5.25,5.28,112454177,591177738,27364
2020/8/21,2020/08/21 14:00,5.26,5.21,5.22,5.25,90078264,471599828,27558
2020/8/21,2020/08/21 15:00,5.23,5.16,5.19,5.22,157503372,816972422,42008
2020/8/24,2020/08/24 10:30,5.42,5.20,5.39,5.22,688060667,3666208581,136531
2020/8/24,2020/08/24 11:30,5.44,5.36,5.42,5.40,293184292,1583148615,65370
2020/8/24,2020/08/24 14:00,5.58,5.42,5.49,5.42,524410366,2880788812,122050
2020/8/24,2020/08/24 15:00,5.51,5.42,5.46,5.50,196847680,1074324121,56114
2020/8/25,2020/08/25 10:30,5.48,5.35,5.40,5.46,503672521,2719034375,93124
2020/8/25,2020/08/25 11:30,5.40,5.29,5.32,5.39,220327334,1177306450,53488
2020/8/25,2020/08/25 14:00,5.35,5.29,5.31,5.33,171118969,909051069,42181
2020/8/25,2020/08/25 15:00,5.35,5.29,5.35,5.31,156410029,832538284,41036
2020/8/26,2020/08/26 10:30,5.33,5.17,5.27,5.29,406151118,2124102325,77923
2020/8/26,2020/08/26 11:30,5.27,5.12,5.13,5.26,208097730,1077246072,50527
2020/8/26,2020/08/26 14:00,5.17,5.08,5.10,5.13,210442723,1078167345,49906
2020/8/26,2020/08/26 15:00,5.10,5.03,5.05,5.10,311588217,1576001334,78188
2020/8/27,2020/08/27 10:30,5.14,5.03,5.06,5.06,266978848,1357881450,57544
2020/8/27,2020/08/27 11:30,5.13,5.06,5.13,5.07,92936416,474021941,20918
2020/8/27,2020/08/27 14:00,5.14,5.08,5.09,5.12,117327958,600229170,21754
2020/8/27,2020/08/27 15:00,5.12,5.07,5.12,5.08,136125569,693263556,29161
2020/8/28,2020/08/28 10:30,5.29,5.13,5.28,5.15,397619520,2071173595,73142
2020/8/28,2020/08/28 11:30,5.32,5.26,5.28,5.29,214136510,1133322077,44997
2020/8/28,2020/08/28 14:00,5.45,5.27,5.45,5.29,460380832,2471862225,100413
2020/8/28,2020/08/28 15:00,5.48,5.40,5.43,5.45,437869328,2380857636,100056
2020/8/31,2020/08/31 10:30,5.70,5.50,5.67,5.65,996517332,5602858548,157051
2020/8/31,2020/08/31 11:30,5.69,5.61,5.62,5.67,256520447,1451564406,51422
2020/8/31,2020/08/31 14:00,5.63,5.55,5.55,5.62,193760282,1081301028,49080
2020/8/31,2020/08/31 15:00,5.56,5.48,5.50,5.56,294138498,1622515780,70382
2020/9/01,2020/09/01 10:30,5.60,5.50,5.50,5.53,341993108,1899166076,70540
2020/9/01,2020/09/01 11:30,5.59,5.49,5.57,5.50,144606507,801735005,32404
2020/9/01,2020/09/01 14:00,5.58,5.52,5.54,5.56,109098505,605704698,27662
2020/9/01,2020/09/01 15:00,5.57,5.51,5.57,5.54,142919965,791378955,37974
2020/9/02,2020/09/02 10:30,5.75,5.53,5.72,5.62,599334117,3396296151,119797
2020/9/02,2020/09/02 11:30,5.77,5.65,5.69,5.73,275805569,1574247667,56842
2020/9/02,2020/09/02 14:00,5.75,5.69,5.72,5.69,165261410,945853488,38789
2020/9/02,2020/09/02 15:00,5.80,5.71,5.74,5.73,376461911,2168474765,87248
2020/9/03,2020/09/03 10:30,5.78,5.60,5.71,5.78,432105701,2449209172,88141
2020/9/03,2020/09/03 11:30,5.72,5.64,5.71,5.71,195953335,1114685303,33264
2020/9/03,2020/09/03 14:00,5.78,5.69,5.76,5.71,270327989,1550766456,44814
2020/9/03,2020/09/03 15:00,5.78,5.69,5.71,5.76,238010536,1366498376,49544
2020/9/04,2020/09/04 10:30,5.68,5.52,5.60,5.55,367890148,2064543043,77959
2020/9/04,2020/09/04 11:30,5.60,5.53,5.57,5.59,139087004,773552639,39851
2020/9/04,2020/09/04 14:00,5.60,5.55,5.59,5.57,104964841,585511128,25382
2020/9/04,2020/09/04 15:00,5.64,5.59,5.62,5.59,134482923,755543038,32086
2020/9/07,2020/09/07 10:30,5.64,5.46,5.46,5.62,354715190,1969008654,82152
2020/9/07,2020/09/07 11:30,5.52,5.43,5.51,5.47,164602844,899058228,37328
2020/9/07,2020/09/07 14:00,5.51,5.43,5.45,5.51,124533870,681234410,32916
2020/9/07,2020/09/07 15:00,5.47,5.29,5.38,5.45,300390668,1615945557,80164
2020/9/08,2020/09/08 10:30,5.51,5.29,5.44,5.38,292542162,1581638236,63125
2020/9/08,2020/09/08 11:30,5.45,5.35,5.38,5.43,95270888,514429570,22854
2020/9/08,2020/09/08 14:00,5.52,5.36,5.49,5.38,183596003,1002947798,35590
2020/9/08,2020/09/08 15:00,5.52,5.47,5.51,5.50,179284458,985675663,37155
