日期,时间,高,低,价格,开,成交量,成交额,成交笔数
2020/8/06,2020/08/06 14:00,4.89,4.84,4.87,4.88,173840048,846085760,34689
2020/8/06,2020/08/06 14:30,4.91,4.86,4.91,4.88,198384979,969359357,46672
2020/8/06,2020/08/06 15:00,4.94,4.90,4.93,4.91,205583157,1012196575,52853
2020/8/07,2020/08/07 10:00,4.89,4.81,4.83,4.88,288639189,1399028485,47610
2020/8/07,2020/08/07 10:30,4.84,4.76,4.76,4.83,169393062,812849048,37111
2020/8/07,2020/08/07 11:00,4.81,4.75,4.81,4.76,71596682,342268087,16638
2020/8/07,2020/08/07 11:30,4.82,4.76,4.77,4.80,46384623,221809565,12185
2020/8/07,2020/08/07 13:30,4.77,4.71,4.75,4.77,107961184,511779618,28881
2020/8/07,2020/08/07 14:00,4.81,4.74,4.79,4.74,69140579,330496089,12279
2020/8/07,2020/08/07 14:30,4.83,4.79,4.81,4.80,73144547,351657038,12809
2020/8/07,2020/08/07 15:00,4.81,4.78,4.79,4.80,65529623,314280096,17135
2020/8/10,2020/08/10 10:00,4.77,4.69,4.74,4.73,172419660,815254081,30529
2020/8/10,2020/08/10 10:30,4.82,4.74,4.80,4.74,87877425,420609154,16830
2020/8/10,2020/08/10 11:00,4.82,4.79,4.80,4.80,84108165,404178595,13300
2020/8/10,2020/08/10 11:30,4.81,4.78,4.80,4.80,55784845,267482905,7903
2020/8/10,2020/08/10 13:30,4.87,4.79,4.86,4.79,114736340,554851369,23310
2020/8/10,2020/08/10 14:00,4.87,4.84,4.86,4.86,88058830,427369430,12616
2020/8/10,2020/08/10 14:30,4.86,4.83,4.84,4.86,42350835,205033424,9323
2020/8/10,2020/08/10 15:00,4.84,4.79,4.80,4.84,67354697,323884877,16427
2020/8/11,2020/08/11 10:00,4.89,4.76,4.84,4.78,284357486,1378649581,37823
2020/8/11,2020/08/11 10:30,4.86,4.83,4.83,4.83,54997821,266464258,12858
2020/8/11,2020/08/11 11:00,4.84,4.81,4.83,4.83,36692593,177081298,8475
2020/8/11,2020/08/11 11:30,4.83,4.80,4.81,4.82,31122117,149796119,7413
2020/8/11,2020/08/11 13:30,4.82,4.80,4.80,4.81,38255813,183979507,8614
2020/8/11,2020/08/11 14:00,4.81,4.78,4.79,4.80,37491976,179725224,9872
2020/8/11,2020/08/11 14:30,4.80,4.73,4.74,4.79,104595245,497613445,26429
2020/8/11,2020/08/11 15:00,4.74,4.66,4.69,4.73,165870682,779364913,44621
2020/8/12,2020/08/12 10:00,4.71,4.62,4.64,4.65,169513285,789975400,31978
2020/8/12,2020/08/12 10:30,4.66,4.62,4.62,4.64,87908518,407907912,17424
2020/8/12,2020/08/12 11:00,4.65,4.61,4.65,4.63,72328280,334354269,16691
2020/8/12,2020/08/12 11:30,4.65,4.60,4.60,4.64,55395744,255720679,13089
2020/8/12,2020/08/12 13:30,4.61,4.57,4.58,4.61,79545440,364922163,24602
2020/8/12,2020/08/12 14:00,4.62,4.58,4.60,4.59,44999000,206895586,10587
2020/8/12,2020/08/12 14:30,4.69,4.60,4.67,4.61,83498046,388227553,14468
2020/8/12,2020/08/12 15:00,4.69,4.67,4.69,4.68,64141901,300229694,13365
2020/8/13,2020/08/13 10:00,4.74,4.68,4.71,4.71,143965906,678379060,22412
2020/8/13,2020/08/13 10:30,4.80,4.70,4.78,4.71,126948911,603503066,25406
2020/8/13,2020/08/13 11:00,4.82,4.77,4.80,4.78,153283442,735983431,29043
2020/8/13,2020/08/13 11:30,4.82,4.78,4.80,4.81,87402300,419647608,16108
2020/8/13,2020/08/13 13:30,4.91,4.80,4.91,4.80,350913115,1709219964,68069
2020/8/13,2020/08/13 14:00,4.91,4.86,4.87,4.91,116422011,568619458,22361
2020/8/13,2020/08/13 14:30,4.88,4.83,4.86,4.88,84517923,409887668,19613
2020/8/13,2020/08/13 15:00,4.87,4.84,4.85,4.86,82063166,398414369,24536
2020/8/14,2020/08/14 10:00,5.02,4.82,4.95,4.84,489655334,2417633380,84710
2020/8/14,2020/08/14 10:30,4.97,4.91,4.92,4.94,116122935,573757954,26787
2020/8/14,2020/08/14 11:00,4.92,4.88,4.88,4.92,85845562,420343979,20887
2020/8/14,2020/08/14 11:30,4.94,4.85,4.93,4.88,82707200,404762083,16158
2020/8/14,2020/08/14 13:30,4.97,4.93,4.95,4.93,95594199,473695382,23808
2020/8/14,2020/08/14 14:00,4.97,4.94,4.95,4.95,75139048,372315824,19114
2020/8/14,2020/08/14 14:30,4.96,4.90,4.91,4.94,99989579,492742235,19395
2020/8/14,2020/08/14 15:00,4.95,4.91,4.94,4.91,106404579,524746745,25910
2020/8/17,2020/08/17 10:00,5.24,5.10,5.16,5.11,718078439,3713256262,139792
2020/8/17,2020/08/17 10:30,5.20,5.15,5.17,5.17,166310244,861429144,38493
2020/8/17,2020/08/17 11:00,5.36,5.17,5.34,5.18,619310223,3272163450,130588
2020/8/17,2020/08/17 11:30,5.34,5.28,5.30,5.34,97606658,517844361,26429
2020/8/17,2020/08/17 13:30,5.33,5.23,5.26,5.30,120055164,634132342,40581
2020/8/17,2020/08/17 14:00,5.26,5.22,5.22,5.26,81610925,427341196,26192
2020/8/17,2020/08/17 14:30,5.23,5.18,5.20,5.22,108846533,566150792,33896
2020/8/17,2020/08/17 15:00,5.23,5.20,5.23,5.20,113531624,592221025,33934
2020/8/18,2020/08/18 10:00,5.30,5.20,5.20,5.28,329082471,1725278348,61514
2020/8/18,2020/08/18 10:30,5.24,5.13,5.14,5.20,263592014,1368215894,47022
2020/8/18,2020/08/18 11:00,5.17,5.12,5.16,5.14,151303266,779384662,30715
2020/8/18,2020/08/18 11:30,5.19,5.15,5.18,5.16,58554029,302605766,12217
2020/8/18,2020/08/18 13:30,5.22,5.18,5.20,5.18,82801110,430728787,16465
2020/8/18,2020/08/18 14:00,5.26,5.19,5.23,5.20,190843128,999781009,28936
2020/8/18,2020/08/18 14:30,5.25,5.21,5.22,5.23,99750402,521944883,20347
2020/8/18,2020/08/18 15:00,5.24,5.21,5.24,5.22,92577907,484221518,22376
2020/8/19,2020/08/19 10:00,5.32,5.21,5.26,5.22,341622661,1803177084,58081
2020/8/19,2020/08/19 10:30,5.27,5.23,5.23,5.26,99689596,523526613,19770
2020/8/19,2020/08/19 11:00,5.27,5.21,5.21,5.23,95133097,498433777,19315
2020/8/19,2020/08/19 11:30,5.22,5.18,5.19,5.21,87176224,453555242,20674
2020/8/19,2020/08/19 13:30,5.24,5.19,5.20,5.19,81290484,423570782,15692
2020/8/19,2020/08/19 14:00,5.21,5.15,5.16,5.19,136356703,706007171,29164
2020/8/19,2020/08/19 14:30,5.17,5.13,5.13,5.16,114841517,591363422,27534
2020/8/19,2020/08/19 15:00,5.15,5.11,5.13,5.13,110880522,568783919,32158
2020/8/20,2020/08/20 10:00,5.21,5.03,5.16,5.08,265308444,1361045255,42880
2020/8/20,2020/08/20 10:30,5.19,5.10,5.18,5.16,97937920,503594149,16685
2020/8/20,2020/08/20 11:00,5.19,5.11,5.16,5.18,55180506,283592376,10237
2020/8/20,2020/08/20 11:30,5.22,5.13,5.17,5.16,121995321,632251391,20468
2020/8/20,2020/08/20 13:30,5.18,5.14,5.16,5.17,63112500,325839188,10512
2020/8/20,2020/08/20 14:00,5.20,5.14,5.17,5.16,73301190,378948269,12352
2020/8/20,2020/08/20 14:30,5.23,5.15,5.18,5.16,158480528,823203954,25378
2020/8/20,2020/08/20 15:00,5.18,5.15,5.18,5.18,96998332,501132786,21032
2020/8/21,2020/08/21 10:00,5.43,5.21,5.24,5.33,452312373,2393021965,64584
2020/8/21,2020/08/21 10:30,5.29,5.22,5.27,5.23,107574500,565662382,22384
2020/8/21,2020/08/21 11:00,5.29,5.23,5.25,5.28,75235977,395872726,16442
2020/8/21,2020/08/21 11:30,5.26,5.23,5.25,5.24,37218200,195305012,10922
2020/8/21,2020/08/21 13:30,5.26,5.23,5.24,5.25,41790092,219267882,13009
2020/8/21,2020/08/21 14:00,5.25,5.21,5.22,5.23,48288172,252331946,14549
2020/8/21,2020/08/21 14:30,5.23,5.16,5.17,5.22,88052347,456563881,23398
2020/8/21,2020/08/21 15:00,5.20,5.17,5.19,5.18,69451025,360408541,18610
2020/8/24,2020/08/24 10:00,5.33,5.20,5.29,5.22,302696637,1597452071,56808
2020/8/24,2020/08/24 10:30,5.42,5.28,5.39,5.29,385364030,2068756510,79723
2020/8/24,2020/08/24 11:00,5.40,5.36,5.38,5.40,89374616,480790522,21613
2020/8/24,2020/08/24 11:30,5.44,5.37,5.42,5.38,203809676,1102358093,43757
2020/8/24,2020/08/24 13:30,5.53,5.42,5.53,5.42,319570648,1747903297,76131
2020/8/24,2020/08/24 14:00,5.58,5.48,5.49,5.53,204839718,1132885515,45919
2020/8/24,2020/08/24 14:30,5.51,5.46,5.47,5.50,76571268,419654914,19919
2020/8/24,2020/08/24 15:00,5.47,5.42,5.46,5.46,120276412,654669207,36195
2020/8/25,2020/08/25 10:00,5.48,5.37,5.39,5.46,318540599,1724167982,60232
2020/8/25,2020/08/25 10:30,5.41,5.35,5.40,5.39,185131922,994866393,32892
2020/8/25,2020/08/25 11:00,5.40,5.35,5.36,5.39,92123514,494232608,21257
2020/8/25,2020/08/25 11:30,5.38,5.29,5.32,5.36,128203820,683073842,32231
2020/8/25,2020/08/25 13:30,5.35,5.29,5.32,5.33,95031398,505275655,21560
2020/8/25,2020/08/25 14:00,5.33,5.29,5.31,5.32,76087571,403775414,20621
2020/8/25,2020/08/25 14:30,5.35,5.31,5.31,5.31,68268300,363771144,18202
2020/8/25,2020/08/25 15:00,5.35,5.29,5.35,5.32,88141729,468767140,22834
2020/8/26,2020/08/26 10:00,5.33,5.21,5.22,5.29,200118912,1051210523,42186
2020/8/26,2020/08/26 10:30,5.27,5.17,5.27,5.22,206032206,1072891802,35737
2020/8/26,2020/08/26 11:00,5.27,5.18,5.19,5.26,84325620,439150295,17864
2020/8/26,2020/08/26 11:30,5.19,5.12,5.13,5.18,123772110,638095777,32663
2020/8/26,2020/08/26 13:30,5.17,5.11,5.15,5.13,90576013,465681338,17833
2020/8/26,2020/08/26 14:00,5.15,5.08,5.10,5.15,119866710,612486007,32073
2020/8/26,2020/08/26 14:30,5.10,5.04,5.08,5.10,146602720,742813205,35926
2020/8/26,2020/08/26 15:00,5.09,5.03,5.05,5.08,164985497,833188129,42262
2020/8/27,2020/08/27 10:00,5.14,5.06,5.07,5.06,184842489,943020747,36754
2020/8/27,2020/08/27 10:30,5.08,5.03,5.06,5.07,82136359,414860703,20790
2020/8/27,2020/08/27 11:00,5.12,5.06,5.10,5.07,48711964,247998555,11942
2020/8/27,2020/08/27 11:30,5.13,5.09,5.13,5.11,44224452,226023386,8976
2020/8/27,2020/08/27 13:30,5.14,5.10,5.13,5.12,55768924,285520025,11145
2020/8/27,2020/08/27 14:00,5.13,5.08,5.09,5.12,61559034,314709145,10609
2020/8/27,2020/08/27 14:30,5.11,5.07,5.09,5.08,50470174,256805971,10394
2020/8/27,2020/08/27 15:00,5.12,5.07,5.12,5.09,85655395,436457585,18767
2020/8/28,2020/08/28 10:00,5.22,5.13,5.18,5.15,192819376,998950226,33510
2020/8/28,2020/08/28 10:30,5.29,5.16,5.28,5.18,204800144,1072223369,39632
2020/8/28,2020/08/28 11:00,5.32,5.26,5.29,5.29,165403472,875615281,33570
2020/8/28,2020/08/28 11:30,5.31,5.26,5.28,5.29,48733038,257706796,11427
2020/8/28,2020/08/28 13:30,5.33,5.27,5.33,5.29,125171054,664239197,27850
2020/8/28,2020/08/28 14:00,5.45,5.32,5.45,5.33,335209778,1807623028,72563
2020/8/28,2020/08/28 14:30,5.45,5.40,5.43,5.45,169665183,919966055,38064
2020/8/28,2020/08/28 15:00,5.48,5.42,5.43,5.44,268204145,1460891581,61992
2020/8/31,2020/08/31 10:00,5.69,5.50,5.64,5.65,743656024,4170771976,108785
2020/8/31,2020/08/31 10:30,5.70,5.62,5.67,5.64,252861308,1432086572,48266
2020/8/31,2020/08/31 11:00,5.69,5.62,5.65,5.67,120437150,681426965,25390
2020/8/31,2020/08/31 11:30,5.69,5.61,5.62,5.66,136083297,770137441,26032
2020/8/31,2020/08/31 13:30,5.63,5.55,5.57,5.62,124761202,696649307,31148
2020/8/31,2020/08/31 14:00,5.60,5.55,5.55,5.57,68999080,384651721,17932
2020/8/31,2020/08/31 14:30,5.56,5.51,5.53,5.56,124219660,686797843,29588
2020/8/31,2020/08/31 15:00,5.53,5.48,5.50,5.53,169918838,935717937,40794
2020/9/01,2020/09/01 10:00,5.60,5.50,5.54,5.53,251218888,1397773458,47918
2020/9/01,2020/09/01 10:30,5.55,5.50,5.50,5.53,90774220,501392618,22622
2020/9/01,2020/09/01 11:00,5.56,5.49,5.55,5.50,93943976,519593849,19608
2020/9/01,2020/09/01 11:30,5.59,5.54,5.57,5.55,50662531,282141156,12796
2020/9/01,2020/09/01 13:30,5.58,5.55,5.57,5.56,52612137,292913041,13299
2020/9/01,2020/09/01 14:00,5.57,5.52,5.54,5.57,56486368,312791657,14363
2020/9/01,2020/09/01 14:30,5.54,5.51,5.52,5.54,48648532,268732572,14589
2020/9/01,2020/09/01 15:00,5.57,5.51,5.57,5.51,94271433,522646383,23385
2020/9/02,2020/09/02 10:00,5.71,5.53,5.68,5.62,350852244,1980695857,67677
2020/9/02,2020/09/02 10:30,5.75,5.64,5.72,5.67,248481873,1415600294,52120
2020/9/02,2020/09/02 11:00,5.77,5.65,5.68,5.73,194021583,1109094087,38268
2020/9/02,2020/09/02 11:30,5.72,5.66,5.69,5.68,81783986,465153580,18574
2020/9/02,2020/09/02 13:30,5.75,5.69,5.73,5.69,98678389,564831594,23277
2020/9/02,2020/09/02 14:00,5.74,5.71,5.72,5.72,66583021,381021894,15512
2020/9/02,2020/09/02 14:30,5.80,5.71,5.78,5.73,245687525,1416540160,53676
2020/9/02,2020/09/02 15:00,5.79,5.72,5.74,5.78,130774386,751934605,33572
2020/9/03,2020/09/03 10:00,5.78,5.60,5.70,5.78,319911523,1810574375,67036
2020/9/03,2020/09/03 10:30,5.71,5.66,5.71,5.71,112194178,638634797,21105
2020/9/03,2020/09/03 11:00,5.72,5.68,5.70,5.71,92390997,526586559,15845
2020/9/03,2020/09/03 11:30,5.71,5.64,5.71,5.69,103562338,588098744,17419
2020/9/03,2020/09/03 13:30,5.78,5.69,5.75,5.71,179826199,1030506275,27562
2020/9/03,2020/09/03 14:00,5.77,5.73,5.76,5.75,90501790,520260181,17252
2020/9/03,2020/09/03 14:30,5.78,5.74,5.74,5.76,127902705,736911104,23246
2020/9/03,2020/09/03 15:00,5.76,5.69,5.71,5.75,110107831,629587272,26298
2020/9/04,2020/09/04 10:00,5.66,5.52,5.65,5.55,253727929,1423883046,47772
2020/9/04,2020/09/04 10:30,5.68,5.58,5.60,5.64,114162219,640659997,30187
2020/9/04,2020/09/04 11:00,5.60,5.54,5.55,5.59,93342440,519632256,25746
2020/9/04,2020/09/04 11:30,5.58,5.53,5.57,5.56,45744564,253920383,14105
2020/9/04,2020/09/04 13:30,5.60,5.55,5.56,5.57,52297175,291592511,13766
2020/9/04,2020/09/04 14:00,5.60,5.56,5.59,5.57,52667666,293918617,11616
2020/9/04,2020/09/04 14:30,5.63,5.59,5.62,5.59,62443849,350395487,14359
2020/9/04,2020/09/04 15:00,5.64,5.61,5.62,5.63,72039074,405147551,17727
2020/9/07,2020/09/07 10:00,5.64,5.52,5.53,5.62,214271544,1196112763,44198
2020/9/07,2020/09/07 10:30,5.54,5.46,5.46,5.53,140443646,772895891,37954
2020/9/07,2020/09/07 11:00,5.48,5.43,5.46,5.47,115882353,631870506,26248
2020/9/07,2020/09/07 11:30,5.52,5.45,5.51,5.45,48720491,267187722,11080
2020/9/07,2020/09/07 13:30,5.51,5.47,5.49,5.51,56623021,310882412,12098
2020/9/07,2020/09/07 14:00,5.49,5.43,5.45,5.49,67910849,370351998,20818
2020/9/07,2020/09/07 14:30,5.47,5.36,5.39,5.45,137337074,742151176,39240
2020/9/07,2020/09/07 15:00,5.41,5.29,5.38,5.39,163053594,873794381,40924
2020/9/08,2020/09/08 10:00,5.46,5.29,5.46,5.38,194824629,1047594789,41215
2020/9/08,2020/09/08 10:30,5.51,5.41,5.44,5.45,97717533,534043447,21910
2020/9/08,2020/09/08 11:00,5.45,5.40,5.40,5.43,49245995,266858928,11481
2020/9/08,2020/09/08 11:30,5.40,5.35,5.38,5.40,46024893,247570642,11373
2020/9/08,2020/09/08 13:30,5.45,5.36,5.44,5.38,56764396,307211398,12399
2020/9/08,2020/09/08 14:00,5.52,5.43,5.49,5.44,126831607,695736400,23191
2020/9/08,2020/09/08 14:30,5.51,5.47,5.49,5.50,80348240,441413283,16042
2020/9/08,2020/09/08 15:00,5.52,5.48,5.51,5.48,98936218,544262380,21113
